Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Weekday,VarPercentage
2007-01-03,110400.0,110600.0,109000.0,109000.0,67000.0,0.0,1.0,110400.0,110600.0,109000.0,109000.0,67000.0,2,1.4678899082567938
2007-01-04,109400.0,109400.0,108250.0,108850.0,46000.0,0.0,1.0,109400.0,109400.0,108250.0,108850.0,46000.0,3,1.062355658198527
2007-01-05,108800.0,108800.0,107000.0,107200.0,42000.0,0.0,1.0,108800.0,108800.0,107000.0,107200.0,42000.0,4,1.6822429906541174
2007-01-08,107600.0,107800.0,107300.0,107500.0,34000.0,0.0,1.0,107600.0,107800.0,107300.0,107500.0,34000.0,0,0.465983224603832
2007-01-09,107510.0,109600.0,107510.0,109350.0,40000.0,0.0,1.0,107510.0,109600.0,107510.0,109350.0,40000.0,1,1.9440052088176856
2007-01-10,109350.0,109550.0,108500.0,109490.0,37000.0,0.0,1.0,109350.0,109550.0,108500.0,109490.0,37000.0,2,0.9677419354837724
2007-01-11,109700.0,110100.0,109400.0,110000.0,35000.0,0.0,1.0,109700.0,110100.0,109400.0,110000.0,35000.0,3,0.6398537477147102
2007-01-12,110200.0,110200.0,109750.0,110000.0,29000.0,0.0,1.0,110200.0,110200.0,109750.0,110000.0,29000.0,4,0.41002277904318873
2007-01-16,110100.0,110400.0,108600.0,108850.0,34000.0,0.0,1.0,110100.0,110400.0,108600.0,108850.0,34000.0,1,1.657458563535812
2007-01-17,108700.0,109510.0,108500.0,108600.0,15000.0,0.0,1.0,108700.0,109510.0,108500.0,108600.0,15000.0,2,0.9308755760367688
2007-01-18,109000.0,109500.0,108700.0,109050.0,22000.0,0.0,1.0,109000.0,109500.0,108700.0,109050.0,22000.0,3,0.7359705611774672
2007-01-19,109490.0,109700.0,109000.0,109450.0,21000.0,0.0,1.0,109490.0,109700.0,109000.0,109450.0,21000.0,4,0.6422018348623055
2007-01-22,110100.0,110100.0,108700.0,109100.0,48000.0,0.0,1.0,110100.0,110100.0,108700.0,109100.0,48000.0,0,1.2879484820606137
2007-01-23,108850.0,109490.0,108500.0,108650.0,26000.0,0.0,1.0,108850.0,109490.0,108500.0,108650.0,26000.0,1,0.9124423963132671
2007-01-24,108850.0,108850.0,107100.0,107675.0,44000.0,0.0,1.0,108850.0,108850.0,107100.0,107675.0,44000.0,2,1.633986928104477
2007-01-25,108100.0,108100.0,107100.0,107300.0,31000.0,0.0,1.0,108100.0,108100.0,107100.0,107300.0,31000.0,3,0.9337068160596687
2007-01-26,107500.0,107650.0,106100.0,106700.0,55000.0,0.0,1.0,107500.0,107650.0,106100.0,106700.0,55000.0,4,1.4608859566445744
2007-01-29,106800.0,108200.0,106600.0,108200.0,39000.0,0.0,1.0,106800.0,108200.0,106600.0,108200.0,39000.0,0,1.5009380863038473
2007-01-30,108100.0,109000.0,108100.0,108940.0,56000.0,0.0,1.0,108100.0,109000.0,108100.0,108940.0,56000.0,1,0.8325624421830611
2007-01-31,109400.0,110100.0,108950.0,110050.0,48000.0,0.0,1.0,109400.0,110100.0,108950.0,110050.0,48000.0,2,1.055530059660299
2007-02-01,110200.0,110600.0,109800.0,110600.0,46000.0,0.0,1.0,110200.0,110600.0,109800.0,110600.0,46000.0,3,0.7285974499088326
2007-02-02,110650.0,110700.0,108800.0,109200.0,34000.0,0.0,1.0,110650.0,110700.0,108800.0,109200.0,34000.0,4,1.7463235294116686
2007-02-05,109200.0,109200.0,108255.0,108800.0,30000.0,0.0,1.0,109200.0,109200.0,108255.0,108800.0,30000.0,0,0.8729388942773113
2007-02-06,108600.0,109100.0,108200.0,109100.0,15000.0,0.0,1.0,108600.0,109100.0,108200.0,109100.0,15000.0,1,0.8317929759703304
2007-02-07,109000.0,109000.0,108525.0,108601.0,14000.0,0.0,1.0,109000.0,109000.0,108525.0,108601.0,14000.0,2,0.437687168855021
2007-02-08,108750.0,108800.0,108600.0,108800.0,23000.0,0.0,1.0,108750.0,108800.0,108600.0,108800.0,23000.0,3,0.1841620626150018
2007-02-09,108800.0,109300.0,108800.0,109101.0,37000.0,0.0,1.0,108800.0,109300.0,108800.0,109101.0,37000.0,4,0.45955882352932065
2007-02-12,109450.0,109450.0,108550.0,108740.0,18000.0,0.0,1.0,109450.0,109450.0,108550.0,108740.0,18000.0,0,0.8291110087516245
2007-02-13,108900.0,108920.0,108050.0,108200.0,33000.0,0.0,1.0,108900.0,108920.0,108050.0,108200.0,33000.0,1,0.8051827857472347
2007-02-14,108600.0,108790.0,108210.0,108500.0,31000.0,0.0,1.0,108600.0,108790.0,108210.0,108500.0,31000.0,2,0.5359948248774487
2007-02-15,108800.0,108800.0,106710.0,106710.0,65000.0,0.0,1.0,108800.0,108800.0,106710.0,106710.0,65000.0,3,1.958579327148243
2007-02-16,107500.0,108550.0,107000.0,108450.0,50000.0,0.0,1.0,107500.0,108550.0,107000.0,108450.0,50000.0,4,1.4485981308410203
2007-02-20,108300.0,109400.0,108300.0,108900.0,19000.0,0.0,1.0,108300.0,109400.0,108300.0,108900.0,19000.0,1,1.0156971375807018
2007-02-21,109000.0,109000.0,107500.0,107700.0,29000.0,0.0,1.0,109000.0,109000.0,107500.0,107700.0,29000.0,2,1.3953488372091982
2007-02-22,107700.0,108100.0,107000.0,107360.0,36000.0,0.0,1.0,107700.0,108100.0,107000.0,107360.0,36000.0,3,1.0280373831774767
2007-02-23,107160.0,107300.0,106500.0,106800.0,53000.0,0.0,1.0,107160.0,107300.0,106500.0,106800.0,53000.0,4,0.7511737089200778
2007-02-26,107100.0,107100.0,106400.0,106800.0,27000.0,0.0,1.0,107100.0,107100.0,106400.0,106800.0,27000.0,0,0.6578947368420103
2007-02-27,106450.0,106450.0,103800.0,105100.0,130000.0,0.0,1.0,106450.0,106450.0,103800.0,105100.0,130000.0,1,2.5529865125239866
2007-02-28,105350.0,106500.0,105000.0,106190.0,67000.0,0.0,1.0,105350.0,106500.0,105000.0,106190.0,67000.0,2,1.4285714285713311
2007-03-01,105400.0,107100.0,104800.0,106600.0,67000.0,0.0,1.0,105400.0,107100.0,104800.0,106600.0,67000.0,3,2.1946564885495263
2007-03-02,106850.0,107850.0,106850.0,107000.0,29000.0,0.0,1.0,106850.0,107850.0,106850.0,107000.0,29000.0,4,0.935891436593252
2007-03-05,106890.0,108200.0,106401.0,106401.0,44000.0,0.0,1.0,106890.0,108200.0,106401.0,106401.0,44000.0,0,1.6907735829549466
2007-03-06,107400.0,107700.0,106950.0,107300.0,33000.0,0.0,1.0,107400.0,107700.0,106950.0,107300.0,33000.0,1,0.7012622720896644
2007-03-07,107600.0,108000.0,107500.0,108000.0,12000.0,0.0,1.0,107600.0,108000.0,107500.0,108000.0,12000.0,2,0.4651162790696617
2007-03-08,108200.0,108990.0,108200.0,108990.0,28000.0,0.0,1.0,108200.0,108990.0,108200.0,108990.0,28000.0,3,0.7301293900183907
2007-03-09,109000.0,109550.0,109000.0,109290.0,30000.0,0.0,1.0,109000.0,109550.0,109000.0,109290.0,30000.0,4,0.5045871559631934
2007-03-12,109500.0,109700.0,109000.0,109200.0,15000.0,0.0,1.0,109500.0,109700.0,109000.0,109200.0,15000.0,0,0.6422018348623055
